,node_index
CHEMBL1614701,1014
CHEMBL1874750,1015
CHEMBL1951095,1016
CHEMBL2146161,1017
CHEMBL220491,1018
CHEMBL2359370,1019
CHEMBL277474,1020
CHEMBL3544921,1021
CHEMBL4298187,1022
CHEMBL454,1023
CHEMBL4594252,1024
CHEMBL535,1025
CHEMBL569,1026
CHEMBL700,1027
CHEMBL94394,1028
CHEMBL117785,1029
CHEMBL1201213,1030
CHEMBL1201232,1031
CHEMBL1201560,1032
CHEMBL1279,1033
CHEMBL132530,1034
CHEMBL1351,1035
CHEMBL1626223,1036
CHEMBL193,1037
CHEMBL23,1038
CHEMBL282121,1039
CHEMBL3545110,1040
CHEMBL4,1041
CHEMBL506110,1042
CHEMBL511142,1043
CHEMBL633,1044
CHEMBL86,1045
CHEMBL1201187,1046
CHEMBL1201516,1047
CHEMBL1201688,1048
CHEMBL1219,1049
CHEMBL1237072,1050
CHEMBL1422,1051
CHEMBL1621597,1052
CHEMBL1644,1053
CHEMBL1743034,1054
CHEMBL2104356,1055
CHEMBL249856,1056
CHEMBL442,1057
CHEMBL46399,1058
CHEMBL524004,1059
CHEMBL546,1060
CHEMBL73451,1061
CHEMBL94,1062
CHEMBL95889,1063
CHEMBL963,1064
CHEMBL1200539,1065
CHEMBL1201353,1066
CHEMBL1201823,1067
CHEMBL1378024,1068
CHEMBL1399,1069
CHEMBL1621,1070
CHEMBL1650559,1071
CHEMBL1743049,1072
CHEMBL19019,1073
CHEMBL19490,1074
CHEMBL2106439,1075
CHEMBL2146883,1076
CHEMBL268869,1077
CHEMBL3301612,1078
CHEMBL3991035,1079
CHEMBL404,1080
CHEMBL41355,1081
CHEMBL638,1082
CHEMBL701,1083
CHEMBL1002,1084
CHEMBL1086440,1085
CHEMBL1129,1086
CHEMBL1200661,1087
CHEMBL1201334,1088
CHEMBL1201414,1089
CHEMBL1201564,1090
CHEMBL1201830,1091
CHEMBL1237054,1092
CHEMBL130,1093
CHEMBL1760,1094
CHEMBL2107869,1095
CHEMBL2216870,1096
CHEMBL3989843,1097
CHEMBL4297503,1098
CHEMBL4297522,1099
CHEMBL4298047,1100
CHEMBL485253,1101
CHEMBL578,1102
CHEMBL790,1103
CHEMBL93645,1104
CHEMBL1200453,1105
CHEMBL1201580,1106
CHEMBL1290,1107
CHEMBL1464,1108
CHEMBL16,1109
CHEMBL1643,1110
CHEMBL1683,1111
CHEMBL2103837,1112
CHEMBL2106119,1113
CHEMBL288470,1114
CHEMBL3301669,1115
CHEMBL414357,1116
CHEMBL42,1117
CHEMBL4297852,1118
CHEMBL456,1119
CHEMBL515,1120
CHEMBL550,1121
CHEMBL723,1122
CHEMBL74632,1123
CHEMBL77622,1124
CHEMBL8,1125
CHEMBL833,1126
CHEMBL1106,1127
CHEMBL1187724,1128
CHEMBL1200799,1129
CHEMBL1229211,1130
CHEMBL1550,1131
CHEMBL17860,1132
CHEMBL189171,1133
CHEMBL2108727,1134
CHEMBL211456,1135
CHEMBL252518,1136
CHEMBL3039583,1137
CHEMBL3989977,1138
CHEMBL459324,1139
CHEMBL504760,1140
CHEMBL51,1141
CHEMBL515606,1142
CHEMBL566315,1143
CHEMBL711,1144
CHEMBL85,1145
CHEMBL1017,1146
CHEMBL111,1147
CHEMBL1111,1148
CHEMBL1200830,1149
CHEMBL1201281,1150
CHEMBL1201473,1151
CHEMBL122,1152
CHEMBL1565476,1153
CHEMBL161,1154
CHEMBL1625,1155
CHEMBL288441,1156
CHEMBL3545184,1157
CHEMBL4297528,1158
CHEMBL43,1159
CHEMBL503160,1160
CHEMBL517712,1161
CHEMBL719,1162
CHEMBL75753,1163
CHEMBL945,1164
CHEMBL1077896,1165
CHEMBL1201109,1166
CHEMBL1201270,1167
CHEMBL1201776,1168
CHEMBL1238,1169
CHEMBL1346,1170
CHEMBL1483,1171
CHEMBL16073,1172
CHEMBL1741134,1173
CHEMBL188952,1174
CHEMBL191083,1175
CHEMBL20883,1176
CHEMBL2104607,1177
CHEMBL2107834,1178
CHEMBL290916,1179
CHEMBL39736,1180
CHEMBL4297723,1181
CHEMBL495,1182
CHEMBL502,1183
CHEMBL564,1184
CHEMBL58323,1185
CHEMBL601,1186
CHEMBL83,1187
CHEMBL831,1188
CHEMBL982,1189
CHEMBL10878,1190
CHEMBL1201529,1191
CHEMBL1201571,1192
CHEMBL1201619,1193
CHEMBL1201657,1194
CHEMBL1269025,1195
CHEMBL1364,1196
CHEMBL1742990,1197
CHEMBL1863513,1198
CHEMBL190461,1199
CHEMBL205596,1200
CHEMBL2103875,1201
CHEMBL2107062,1202
CHEMBL2107886,1203
CHEMBL2111097,1204
CHEMBL219916,1205
CHEMBL3182343,1206
CHEMBL403,1207
CHEMBL427,1208
CHEMBL4297762,1209
CHEMBL531,1210
CHEMBL623,1211
CHEMBL65794,1212
CHEMBL697,1213
CHEMBL765,1214
CHEMBL970,1215
CHEMBL1094636,1216
CHEMBL1198857,1217
CHEMBL1200598,1218
CHEMBL1442422,1219
CHEMBL1489,1220
CHEMBL159,1221
CHEMBL1628502,1222
CHEMBL1743007,1223
CHEMBL2104391,1224
CHEMBL2108574,1225
CHEMBL2367706,1226
CHEMBL3039514,1227
CHEMBL3039520,1228
CHEMBL306700,1229
CHEMBL3291398,1230
CHEMBL396778,1231
CHEMBL453514,1232
CHEMBL853,1233
CHEMBL1078261,1234
CHEMBL1201568,1235
CHEMBL1201576,1236
CHEMBL1324,1237
CHEMBL1449676,1238
CHEMBL158,1239
CHEMBL1790041,1240
CHEMBL1963683,1241
CHEMBL2109334,1242
CHEMBL233406,1243
CHEMBL277100,1244
CHEMBL3833319,1245
CHEMBL428880,1246
CHEMBL585,1247
CHEMBL660,1248
CHEMBL76370,1249
CHEMBL846,1250
CHEMBL1064,1251
CHEMBL1085,1252
CHEMBL1199080,1253
CHEMBL1200412,1254
CHEMBL1200600,1255
CHEMBL1200810,1256
CHEMBL1201302,1257
CHEMBL1201891,1258
CHEMBL142703,1259
CHEMBL1664,1260
CHEMBL203266,1261
CHEMBL2105487,1262
CHEMBL2108304,1263
CHEMBL2110588,1264
CHEMBL222559,1265
CHEMBL254857,1266
CHEMBL28218,1267
CHEMBL346977,1268
CHEMBL3544926,1269
CHEMBL417,1270
CHEMBL425,1271
CHEMBL481,1272
CHEMBL513,1273
CHEMBL541,1274
CHEMBL606,1275
CHEMBL628,1276
CHEMBL760,1277
CHEMBL991,1278
CHEMBL1009,1279
CHEMBL1082407,1280
CHEMBL1200515,1281
CHEMBL1200934,1282
CHEMBL1201046,1283
CHEMBL1201287,1284
CHEMBL14376,1285
CHEMBL1460,1286
CHEMBL15870,1287
CHEMBL2103749,1288
CHEMBL2103827,1289
CHEMBL2108265,1290
CHEMBL231779,1291
CHEMBL273575,1292
CHEMBL3039507,1293
CHEMBL4297516,1294
CHEMBL54976,1295
CHEMBL602,1296
CHEMBL803,1297
CHEMBL101,1298
CHEMBL1027,1299
CHEMBL1054,1300
CHEMBL1075,1301
CHEMBL1089,1302
CHEMBL1138,1303
CHEMBL1189679,1304
CHEMBL1208,1305
CHEMBL1256786,1306
CHEMBL1257015,1307
CHEMBL1441,1308
CHEMBL1511,1309
CHEMBL2040682,1310
CHEMBL2221250,1311
CHEMBL3545432,1312
CHEMBL36,1313
CHEMBL3833401,1314
CHEMBL41,1315
CHEMBL41286,1316
CHEMBL451,1317
CHEMBL500,1318
CHEMBL529,1319
CHEMBL559,1320
CHEMBL591665,1321
CHEMBL617,1322
CHEMBL661,1323
CHEMBL695,1324
CHEMBL834,1325
CHEMBL855,1326
CHEMBL99946,1327
CHEMBL1069,1328
CHEMBL1088,1329
CHEMBL1201329,1330
CHEMBL1201566,1331
CHEMBL1322884,1332
CHEMBL1402684,1333
CHEMBL144673,1334
CHEMBL1689063,1335
CHEMBL2095208,1336
CHEMBL312448,1337
CHEMBL3317857,1338
CHEMBL3707326,1339
CHEMBL395091,1340
CHEMBL398435,1341
CHEMBL600,1342
CHEMBL642,1343
CHEMBL911,1344
CHEMBL1100,1345
CHEMBL1201112,1346
CHEMBL1457,1347
CHEMBL1463345,1348
CHEMBL1480,1349
CHEMBL1488,1350
CHEMBL154,1351
CHEMBL190,1352
CHEMBL2107825,1353
CHEMBL2108989,1354
CHEMBL2364639,1355
CHEMBL3707314,1356
CHEMBL43064,1357
CHEMBL437765,1358
CHEMBL557555,1359
CHEMBL641,1360
CHEMBL671,1361
CHEMBL905,1362
CHEMBL1090,1363
CHEMBL1096,1364
CHEMBL1201234,1365
CHEMBL1201558,1366
CHEMBL1421,1367
CHEMBL1503,1368
CHEMBL1592,1369
CHEMBL1705709,1370
CHEMBL1742992,1371
CHEMBL2105458,1372
CHEMBL225072,1373
CHEMBL503,1374
CHEMBL620,1375
CHEMBL908,1376
CHEMBL1096562,1377
CHEMBL1098659,1378
CHEMBL1165,1379
CHEMBL1201087,1380
CHEMBL1201255,1381
CHEMBL1201492,1382
CHEMBL1228,1383
CHEMBL1278,1384
CHEMBL1297,1385
CHEMBL1448,1386
CHEMBL1525826,1387
CHEMBL1738797,1388
CHEMBL2108494,1389
CHEMBL2142890,1390
CHEMBL2219425,1391
CHEMBL270190,1392
CHEMBL3622821,1393
CHEMBL411,1394
CHEMBL46,1395
CHEMBL499,1396
CHEMBL650,1397
CHEMBL726,1398
CHEMBL806,1399
CHEMBL814,1400
CHEMBL819,1401
CHEMBL842,1402
CHEMBL87992,1403
CHEMBL924,1404
CHEMBL972,1405
CHEMBL107,1406
CHEMBL113,1407
CHEMBL1148,1408
CHEMBL1163,1409
CHEMBL1200449,1410
CHEMBL1201661,1411
CHEMBL1201780,1412
CHEMBL1380,1413
CHEMBL1596,1414
CHEMBL21,1415
CHEMBL2105002,1416
CHEMBL315838,1417
CHEMBL3707313,1418
CHEMBL3833320,1419
CHEMBL398440,1420
CHEMBL404520,1421
CHEMBL4297802,1422
CHEMBL44657,1423
CHEMBL604,1424
CHEMBL648,1425
CHEMBL696,1426
CHEMBL91,1427
CHEMBL989,1428
CHEMBL103,1429
CHEMBL1183349,1430
CHEMBL1189432,1431
CHEMBL1214,1432
CHEMBL1263,1433
CHEMBL1530428,1434
CHEMBL1619528,1435
CHEMBL167150,1436
CHEMBL1795072,1437
CHEMBL186,1438
CHEMBL2105717,1439
CHEMBL2110732,1440
CHEMBL2219418,1441
CHEMBL296419,1442
CHEMBL314854,1443
CHEMBL3304485,1444
CHEMBL3545262,1445
CHEMBL4297065,1446
CHEMBL469,1447
CHEMBL505,1448
CHEMBL583,1449
CHEMBL593,1450
CHEMBL63857,1451
CHEMBL761,1452
CHEMBL878,1453
CHEMBL969,1454
CHEMBL1200558,1455
CHEMBL1200848,1456
CHEMBL1201245,1457
CHEMBL1201421,1458
CHEMBL1201865,1459
CHEMBL1252,1460
CHEMBL126,1461
CHEMBL1372950,1462
CHEMBL1502,1463
CHEMBL1625607,1464
CHEMBL253371,1465
CHEMBL254219,1466
CHEMBL3559672,1467
CHEMBL4297166,1468
CHEMBL43452,1469
CHEMBL450449,1470
CHEMBL57,1471
CHEMBL577736,1472
CHEMBL605846,1473
CHEMBL666,1474
CHEMBL686,1475
CHEMBL986,1476
CHEMBL1008,1477
CHEMBL1110,1478
CHEMBL1194325,1479
CHEMBL1200538,1480
CHEMBL1201186,1481
CHEMBL1201624,1482
CHEMBL1342,1483
CHEMBL1492500,1484
CHEMBL1501,1485
CHEMBL1747,1486
CHEMBL2105612,1487
CHEMBL2108638,1488
CHEMBL2108677,1489
CHEMBL2443262,1490
CHEMBL251634,1491
CHEMBL3833406,1492
CHEMBL415,1493
CHEMBL4298126,1494
CHEMBL483254,1495
CHEMBL607400,1496
CHEMBL1095097,1497
CHEMBL1200522,1498
CHEMBL1201496,1499
CHEMBL1201544,1500
CHEMBL1201826,1501
CHEMBL1201832,1502
CHEMBL127,1503
CHEMBL1289926,1504
CHEMBL1443,1505
CHEMBL1487,1506
CHEMBL1616951,1507
CHEMBL1668,1508
CHEMBL2218885,1509
CHEMBL221959,1510
CHEMBL254316,1511
CHEMBL296306,1512
CHEMBL315985,1513
CHEMBL361497,1514
CHEMBL3989866,1515
CHEMBL4298180,1516
CHEMBL485,1517
CHEMBL528,1518
CHEMBL533,1519
CHEMBL588,1520
CHEMBL61,1521
CHEMBL654,1522
CHEMBL810,1523
CHEMBL861,1524
CHEMBL939,1525
CHEMBL110,1526
CHEMBL1161681,1527
CHEMBL1200500,1528
CHEMBL1200666,1529
CHEMBL1201271,1530
CHEMBL1201477,1531
CHEMBL1201607,1532
CHEMBL1554,1533
CHEMBL1617,1534
CHEMBL1648,1535
CHEMBL19,1536
CHEMBL193240,1537
CHEMBL2103873,1538
CHEMBL3301675,1539
CHEMBL3304486,1540
CHEMBL344159,1541
CHEMBL3833382,1542
CHEMBL395429,1543
CHEMBL416,1544
CHEMBL444633,1545
CHEMBL487253,1546
CHEMBL509,1547
CHEMBL52440,1548
CHEMBL549,1549
CHEMBL612,1550
CHEMBL637,1551
CHEMBL9967,1552
CHEMBL1131,1553
CHEMBL118,1554
CHEMBL1201216,1555
CHEMBL1201447,1556
CHEMBL1201563,1557
CHEMBL1201834,1558
CHEMBL1330792,1559
CHEMBL1374379,1560
CHEMBL1436,1561
CHEMBL1590,1562
CHEMBL1657,1563
CHEMBL1658,1564
CHEMBL1743087,1565
CHEMBL2028663,1566
CHEMBL2108558,1567
CHEMBL231813,1568
CHEMBL269732,1569
CHEMBL290960,1570
CHEMBL3391662,1571
CHEMBL3989868,1572
CHEMBL4297185,1573
CHEMBL4297535,1574
CHEMBL46469,1575
CHEMBL507674,1576
CHEMBL90555,1577
CHEMBL914,1578
CHEMBL115,1579
CHEMBL1200572,1580
CHEMBL1206,1581
CHEMBL12713,1582
CHEMBL1373,1583
CHEMBL1453317,1584
CHEMBL1680,1585
CHEMBL26,1586
CHEMBL372795,1587
CHEMBL3990047,1588
CHEMBL416898,1589
CHEMBL422,1590
CHEMBL439849,1591
CHEMBL4594250,1592
CHEMBL490,1593
CHEMBL5,1594
CHEMBL512351,1595
CHEMBL532,1596
CHEMBL80,1597
CHEMBL1200406,1598
CHEMBL1201622,1599
CHEMBL1444,1600
CHEMBL1454,1601
CHEMBL1599,1602
CHEMBL1697733,1603
CHEMBL1742991,1604
CHEMBL1766,1605
CHEMBL196,1606
CHEMBL2095209,1607
CHEMBL2111030,1608
CHEMBL2364968,1609
CHEMBL514,1610
CHEMBL54,1611
CHEMBL590,1612
CHEMBL727,1613
CHEMBL838,1614
CHEMBL1021,1615
CHEMBL1055,1616
CHEMBL1200574,1617
CHEMBL1201438,1618
CHEMBL1522,1619
CHEMBL1762,1620
CHEMBL25105,1621
CHEMBL3127326,1622
CHEMBL317052,1623
CHEMBL32,1624
CHEMBL3544914,1625
CHEMBL386630,1626
CHEMBL400599,1627
CHEMBL4594244,1628
CHEMBL491571,1629
CHEMBL499915,1630
CHEMBL645,1631
CHEMBL75435,1632
CHEMBL1152,1633
CHEMBL1198,1634
CHEMBL1200557,1635
CHEMBL1200617,1636
CHEMBL1201567,1637
CHEMBL1201754,1638
CHEMBL1201798,1639
CHEMBL1512,1640
CHEMBL2108336,1641
CHEMBL2108446,1642
CHEMBL2303613,1643
CHEMBL278819,1644
CHEMBL3137691,1645
CHEMBL3183184,1646
CHEMBL38,1647
CHEMBL3833329,1648
CHEMBL40,1649
CHEMBL640,1650
CHEMBL922,1651
CHEMBL105,1652
CHEMBL1077,1653
CHEMBL1159650,1654
CHEMBL1201147,1655
CHEMBL1201474,1656
CHEMBL1201831,1657
CHEMBL1726,1658
CHEMBL184412,1659
CHEMBL2,1660
CHEMBL2107360,1661
CHEMBL2108791,1662
CHEMBL2354773,1663
CHEMBL325109,1664
CHEMBL3989767,1665
CHEMBL534,1666
CHEMBL6437,1667
CHEMBL647,1668
CHEMBL685,1669
CHEMBL1201613,1670
CHEMBL1201760,1671
CHEMBL1287853,1672
CHEMBL1321,1673
CHEMBL1481,1674
CHEMBL1909324,1675
CHEMBL2110948,1676
CHEMBL238804,1677
CHEMBL24072,1678
CHEMBL3991443,1679
CHEMBL44354,1680
CHEMBL698,1681
CHEMBL710,1682
CHEMBL741,1683
CHEMBL753,1684
CHEMBL930,1685
CHEMBL1020,1686
CHEMBL1136,1687
CHEMBL1200468,1688
CHEMBL1201295,1689
CHEMBL1201645,1690
CHEMBL1237044,1691
CHEMBL1257051,1692
CHEMBL1540,1693
CHEMBL167731,1694
CHEMBL18442,1695
CHEMBL1963681,1696
CHEMBL2028661,1697
CHEMBL2109624,1698
CHEMBL3137342,1699
CHEMBL340978,1700
CHEMBL4297756,1701
CHEMBL473417,1702
CHEMBL1046,1703
CHEMBL1070,1704
CHEMBL1200865,1705
CHEMBL1201116,1706
CHEMBL1201575,1707
CHEMBL1274,1708
CHEMBL1323,1709
CHEMBL1358,1710
CHEMBL1532,1711
CHEMBL1683590,1712
CHEMBL1963684,1713
CHEMBL3137309,1714
CHEMBL3137343,1715
CHEMBL316561,1716
CHEMBL3833307,1717
CHEMBL3989944,1718
CHEMBL64,1719
CHEMBL667,1720
CHEMBL781,1721
CHEMBL1144,1722
CHEMBL1201550,1723
CHEMBL1201605,1724
CHEMBL1201621,1725
CHEMBL1201649,1726
CHEMBL1201670,1727
CHEMBL1256391,1728
CHEMBL1371770,1729
CHEMBL1401,1730
CHEMBL1419,1731
CHEMBL1624126,1732
CHEMBL1650818,1733
CHEMBL1908841,1734
CHEMBL2010601,1735
CHEMBL2068884,1736
CHEMBL2107011,1737
CHEMBL2110824,1738
CHEMBL2219536,1739
CHEMBL3099695,1740
CHEMBL3353410,1741
CHEMBL46286,1742
CHEMBL467,1743
CHEMBL477772,1744
CHEMBL608533,1745
CHEMBL626,1746
CHEMBL652,1747
CHEMBL673,1748
CHEMBL768,1749
CHEMBL86715,1750
CHEMBL973,1751
CHEMBL1098,1752
CHEMBL1201182,1753
CHEMBL1201585,1754
CHEMBL1237021,1755
CHEMBL1467,1756
CHEMBL1491306,1757
CHEMBL1497,1758
CHEMBL1569487,1759
CHEMBL1623,1760
CHEMBL1670,1761
CHEMBL1743082,1762
CHEMBL2103867,1763
CHEMBL256087,1764
CHEMBL3545376,1765
CHEMBL3707331,1766
CHEMBL563,1767
CHEMBL691,1768
CHEMBL827,1769
CHEMBL877,1770
CHEMBL1200946,1771
CHEMBL1208155,1772
CHEMBL121626,1773
CHEMBL1688530,1774
CHEMBL1743010,1775
CHEMBL1756,1776
CHEMBL192,1777
CHEMBL2095222,1778
CHEMBL2107884,1779
CHEMBL374731,1780
CHEMBL447868,1781
CHEMBL4594265,1782
CHEMBL783,1783
CHEMBL108,1784
CHEMBL1200696,1785
CHEMBL1200823,1786
CHEMBL1201354,1787
CHEMBL1201431,1788
CHEMBL1201753,1789
CHEMBL1591,1790
CHEMBL1619,1791
CHEMBL1651906,1792
CHEMBL2021423,1793
CHEMBL2368925,1794
CHEMBL571,1795
CHEMBL601719,1796
CHEMBL844,1797
CHEMBL870,1798
CHEMBL980,1799
CHEMBL1083659,1800
CHEMBL1107,1801
CHEMBL1201231,1802
CHEMBL1201747,1803
CHEMBL1218,1804
CHEMBL1452696,1805
CHEMBL1754,1806
CHEMBL2103929,1807
CHEMBL3545313,1808
CHEMBL374975,1809
CHEMBL437,1810
CHEMBL484785,1811
CHEMBL502835,1812
CHEMBL572,1813
CHEMBL79,1814
CHEMBL813,1815
CHEMBL865,1816
CHEMBL90593,1817
CHEMBL964,1818
CHEMBL1159,1819
CHEMBL1183717,1820
CHEMBL1200335,1821
CHEMBL1206690,1822
CHEMBL1473,1823
CHEMBL1641,1824
CHEMBL1741,1825
CHEMBL1789843,1826
CHEMBL2221249,1827
CHEMBL2374220,1828
CHEMBL290106,1829
CHEMBL306043,1830
CHEMBL3301610,1831
CHEMBL385517,1832
CHEMBL457,1833
CHEMBL46740,1834
CHEMBL70418,1835
CHEMBL802,1836
CHEMBL830,1837
CHEMBL857,1838
CHEMBL862,1839
CHEMBL104,1840
CHEMBL1185,1841
CHEMBL1200384,1842
CHEMBL1201303,1843
CHEMBL148,1844
CHEMBL1537,1845
CHEMBL157101,1846
CHEMBL1732,1847
CHEMBL1771,1848
CHEMBL2103883,1849
CHEMBL2107885,1850
CHEMBL2108594,1851
CHEMBL2110774,1852
CHEMBL23588,1853
CHEMBL255863,1854
CHEMBL298470,1855
CHEMBL3039537,1856
CHEMBL317094,1857
CHEMBL3301800,1858
CHEMBL343448,1859
CHEMBL387675,1860
CHEMBL507870,1861
CHEMBL656,1862
CHEMBL704,1863
CHEMBL713,1864
CHEMBL1168,1865
CHEMBL1200376,1866
CHEMBL1201506,1867
CHEMBL1215,1868
CHEMBL128,1869
CHEMBL1289601,1870
CHEMBL1355,1871
CHEMBL14060,1872
CHEMBL1492,1873
CHEMBL15245,1874
CHEMBL1618102,1875
CHEMBL1888176,1876
CHEMBL2107830,1877
CHEMBL2108724,1878
CHEMBL27810,1879
CHEMBL30008,1880
CHEMBL3039545,1881
CHEMBL328560,1882
CHEMBL3544996,1883
CHEMBL564085,1884
CHEMBL932,1885
CHEMBL1094966,1886
CHEMBL1096885,1887
CHEMBL1201222,1888
CHEMBL121,1889
CHEMBL1477036,1890
CHEMBL1506,1891
CHEMBL1626,1892
CHEMBL1682,1893
CHEMBL1697737,1894
CHEMBL2105755,1895
CHEMBL2107874,1896
CHEMBL24441,1897
CHEMBL3183409,1898
CHEMBL4594284,1899
CHEMBL62193,1900
CHEMBL682,1901
CHEMBL6966,1902
CHEMBL826,1903
CHEMBL87708,1904
CHEMBL902,1905
CHEMBL1060,1906
CHEMBL109,1907
CHEMBL1159717,1908
CHEMBL1201589,1909
CHEMBL1259059,1910
CHEMBL1490,1911
CHEMBL2106794,1912
CHEMBL2108311,1913
CHEMBL2109198,1914
CHEMBL2159122,1915
CHEMBL278020,1916
CHEMBL3351077,1917
CHEMBL4297573,1918
CHEMBL441738,1919
CHEMBL566534,1920
CHEMBL716,1921
CHEMBL746,1922
CHEMBL918,1923
CHEMBL1200736,1924
CHEMBL1200909,1925
CHEMBL1201289,1926
CHEMBL1201581,1927
CHEMBL135,1928
CHEMBL1363,1929
CHEMBL1439973,1930
CHEMBL1496,1931
CHEMBL2068237,1932
CHEMBL2104445,1933
CHEMBL2108611,1934
CHEMBL2219642,1935
CHEMBL254328,1936
CHEMBL267648,1937
CHEMBL285674,1938
CHEMBL363295,1939
CHEMBL436,1940
CHEMBL459,1941
CHEMBL596,1942
CHEMBL9,1943
CHEMBL1201758,1944
CHEMBL1404,1945
CHEMBL1628385,1946
CHEMBL1789844,1947
CHEMBL191,1948
CHEMBL2048484,1949
CHEMBL2105611,1950
CHEMBL2105760,1951
CHEMBL2364608,1952
CHEMBL376140,1953
CHEMBL376359,1954
CHEMBL3990029,1955
CHEMBL403664,1956
CHEMBL439,1957
CHEMBL447629,1958
CHEMBL460287,1959
CHEMBL474579,1960
CHEMBL668,1961
CHEMBL680,1962
CHEMBL720,1963
CHEMBL811,1964
CHEMBL86304,1965
